city,song,song_id,release_date,peak_date,peak_streams,peak_listeners,weeks_to_peak,is_still_growing,peaked_first_week
Winston-Salem,That Thing,1807227251,2025-03-21,2025-03-21,1,1,0.0,False,True
Durango,Cycles,1711474233,2023-11-10,2023-11-10,2,1,0.0,False,True
Durango,Althea,1748029276,2024-06-21,2024-06-21,1,1,0.0,False,True
Fort Collins,Cycles,1711474233,2023-11-10,2023-11-10,1,1,0.0,False,True
Fort Collins,Althea,1748029276,2024-06-21,2024-06-21,3,3,0.0,False,True
Mumbai,That Thing,1807227251,2025-03-21,2025-04-11,2,2,3.0,False,False
Elkhart,Holding On,1711474240,2023-11-10,2023-11-10,2,1,0.0,False,True
Hammond,Althea,1748029276,2024-06-21,2024-06-28,1,1,1.0,False,False
Hammond,That Thing,1807227251,2025-03-21,2025-04-18,1,1,4.0,False,False
Hammond,Holding On,1711474240,2023-11-10,2023-11-10,1,1,0.0,False,True
Lafayette,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Lafayette,Holding On,1711474240,2023-11-10,2023-11-10,1,1,0.0,False,True
Stockton,Althea,1748029276,2024-06-21,2024-09-13,1,1,,True,False
Kyiv,Althea,1748029276,2024-06-21,2024-06-21,2,2,0.0,False,True
Kyiv,That Thing,1807227251,2025-03-21,2025-04-11,2,1,3.0,False,False
Bangkok,Althea,1748029276,2024-06-21,2024-06-28,2,2,1.0,False,False
Bangkok,That Thing,1807227251,2025-03-21,2025-05-02,1,1,6.0,False,False
Honolulu,Althea,1748029276,2024-06-21,2024-06-28,4,3,1.0,False,False
Marseille,Althea,1748029276,2024-06-21,2024-07-05,2,2,2.0,False,False
Prague,Althea,1748029276,2024-06-21,2024-07-19,1,1,4.0,False,False
Prague,That Thing,1807227251,2025-03-21,2025-04-25,1,1,5.0,False,False
Castle Rock,Crash,1711474239,2023-11-10,2023-12-08,1,1,4.0,False,False
Castle Rock,What Home Is,1711474234,2023-11-10,2023-12-08,1,1,4.0,False,False
Castle Rock,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Castle Rock,Easy,1711474241,2023-11-10,2023-12-08,1,1,4.0,False,False
Castle Rock,The Way That It Was,1711474242,2023-11-10,2023-12-08,1,1,4.0,False,False
Castle Rock,All In,1711474237,2023-11-10,2023-12-08,1,1,4.0,False,False
Castle Rock,Cycles,1711474233,2023-11-10,2023-12-08,1,1,4.0,False,False
Castle Rock,Slipping Away,1711474243,2023-11-10,2023-12-08,1,1,4.0,False,False
Castle Rock,Holding On,1711474240,2023-11-10,2023-12-08,1,1,4.0,False,False
Castle Rock,Kid,1711474235,2023-11-10,2023-12-08,1,1,4.0,False,False
Danbury,Cycles,1711474233,2023-11-10,2023-11-10,0,0,,True,False
Danbury,What Home Is,1711474234,2023-11-10,2023-11-10,0,0,,True,False
Montrose,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Beijing,Althea,1748029276,2024-06-21,2024-07-12,12,11,3.0,False,False
Shanghai,Althea,1748029276,2024-06-21,2024-07-12,7,5,3.0,False,False
Guangzhou,Althea,1748029276,2024-06-21,2024-07-12,3,3,3.0,False,False
Nanjing,Althea,1748029276,2024-06-21,2024-07-12,2,2,3.0,False,False
New Haven,Althea,1748029276,2024-06-21,2024-07-19,2,2,4.0,False,False
New Haven,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
San Juan,Althea,1748029276,2024-06-21,2024-07-12,2,2,3.0,False,False
Warsaw,Althea,1748029276,2024-06-21,2024-07-12,2,2,3.0,False,False
Warsaw,Breaking Me Down,1807227249,2025-04-25,2025-05-09,4,1,2.0,False,False
Aberdeen,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Albany,Althea,1748029276,2024-06-21,2024-06-21,1,1,0.0,False,True
Athens,Althea,1748029276,2024-06-21,2024-07-05,2,1,2.0,False,False
Auburn,Althea,1748029276,2024-06-21,2024-06-21,1,1,0.0,False,True
Bozeman,Althea,1748029276,2024-06-21,2024-06-21,1,1,0.0,False,True
Bridgewater,Althea,1748029276,2024-06-21,2024-06-28,6,2,1.0,False,False
Bristol,Althea,1748029276,2024-06-21,2024-06-28,1,1,1.0,False,False
Budapest,Althea,1748029276,2024-06-21,2024-06-21,3,3,0.0,False,True
Busan,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Coos Bay,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Dale City,Althea,1748029276,2024-06-21,2024-06-28,1,1,1.0,False,False
Edison,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Edison,Breaking Me Down,1807227249,2025-04-25,2025-05-02,1,1,1.0,False,False
Elgin,Althea,1748029276,2024-06-21,2024-08-02,2,1,6.0,False,False
Guadalajara,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Guayaquil,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Hamburg,Althea,1748029276,2024-06-21,2024-06-21,3,3,0.0,False,True
Hangzhou,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Hanoi,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Hanoi,That Thing,1807227251,2025-03-21,2025-04-11,2,1,3.0,False,False
Hawthorne,Althea,1748029276,2024-06-21,2024-06-28,5,3,1.0,False,False
Istanbul,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Janesville,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Kuala Lumpur,Althea,1748029276,2024-06-21,2024-06-21,1,1,0.0,False,True
Lebanon,Althea,1748029276,2024-06-21,2024-06-28,2,1,1.0,False,False
Lima,Althea,1748029276,2024-06-21,2024-07-26,3,1,5.0,False,False
Manchester,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Manchester,That Thing,1807227251,2025-03-21,2025-04-11,3,1,3.0,False,False
Mililani Town,Althea,1748029276,2024-06-21,2024-06-28,3,2,1.0,False,False
Moscow,Althea,1748029276,2024-06-21,2024-08-02,1,1,6.0,False,False
Muscatine,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Newbury,Althea,1748029276,2024-06-21,2024-06-28,1,1,1.0,False,False
Olomouc,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Oslo,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Providence,Althea,1748029276,2024-06-21,2024-06-21,2,2,0.0,False,True
Reno,Althea,1748029276,2024-06-21,2024-06-21,1,1,0.0,False,True
Riga,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Riyadh,Althea,1748029276,2024-06-21,2024-06-28,2,1,1.0,False,False
Rockford,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Sofia,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Spartanburg,Althea,1748029276,2024-06-21,2024-06-21,1,1,0.0,False,True
Standish,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Toledo,Althea,1748029276,2024-06-21,2024-07-05,4,4,2.0,False,False
Ystad,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Zagreb,Althea,1748029276,2024-06-21,2024-07-12,1,1,3.0,False,False
Alexandria,Althea,1748029276,2024-06-21,2024-07-05,1,1,2.0,False,False
Anderson,Althea,1748029276,2024-06-21,2024-07-05,1,0,2.0,False,False
Aspen,Althea,1748029276,2024-06-21,2024-06-21,1,1,0.0,False,True
Astoria,Althea,1748029276,2024-06-21,2024-07-05,1,1,2.0,False,False
Barcelona,Althea,1748029276,2024-06-21,2024-07-05,4,1,2.0,False,False
Bay City,Althea,1748029276,2024-06-21,2024-07-05,1,1,2.0,False,False
Boone,Althea,1748029276,2024-06-21,2024-07-05,1,1,2.0,False,False
Brunswick,The Way That It Was,1711474242,2023-11-10,2023-12-22,1,0,6.0,False,False
Brunswick,Althea,1748029276,2024-06-21,2024-06-21,1,1,0.0,False,True
Buenos Aires,Althea,1748029276,2024-06-21,2024-07-05,2,2,2.0,False,False
Colombo,Althea,1748029276,2024-06-21,2024-07-05,1,1,2.0,False,False
Copenhagen,Althea,1748029276,2024-06-21,2024-07-05,1,1,2.0,False,False
Courtenay,Althea,1748029276,2024-06-21,2024-07-05,2,1,2.0,False,False
Deyang,Althea,1748029276,2024-06-21,2024-07-05,1,1,2.0,False,False
East Pensacola Heights,Althea,1748029276,2024-06-21,2024-07-05,1,1,2.0,False,False
El Paso,Althea,1748029276,2024-06-21,2024-07-05,1,1,2.0,False,False
Evansville,Althea,1748029276,2024-06-21,2024-07-05,1,1,2.0,False,False
Fairmont,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Fresno,Althea,1748029276,2024-06-21,2024-07-05,4,2,2.0,False,False
Granby,Althea,1748029276,2024-06-21,2024-07-05,1,1,2.0,False,False
Greater Sudbury,Althea,1748029276,2024-06-21,2024-07-05,1,1,2.0,False,False
Hamilton,Althea,1748029276,2024-06-21,2024-07-05,2,1,2.0,False,False
Hamilton,That Thing,1807227251,2025-03-21,2025-05-16,1,0,,True,False
Harrisburg,Althea,1748029276,2024-06-21,2024-06-28,1,1,1.0,False,False
Huntersville,Althea,1748029276,2024-06-21,2024-07-05,1,1,2.0,False,False
Jackson,That Thing,1807227251,2025-03-21,2025-04-11,2,1,3.0,False,False
Jackson,Althea,1748029276,2024-06-21,2024-06-21,1,1,0.0,False,True
Jinan,Althea,1748029276,2024-06-21,2024-07-05,1,1,2.0,False,False
Kraków,Althea,1748029276,2024-06-21,2024-06-21,1,1,0.0,False,True
Kuwait City,Althea,1748029276,2024-06-21,2024-07-05,2,1,2.0,False,False
Lewes,Althea,1748029276,2024-06-21,2024-07-05,1,1,2.0,False,False
Linhai,Althea,1748029276,2024-06-21,2024-07-05,1,1,2.0,False,False
Lyon,Breaking Me Down,1807227249,2025-04-25,2025-05-09,1,1,2.0,False,False
Lyon,Althea,1748029276,2024-06-21,2024-07-05,1,1,2.0,False,False
Manistee,Althea,1748029276,2024-06-21,2024-07-05,1,1,2.0,False,False
Munich,Althea,1748029276,2024-06-21,2024-06-28,2,2,1.0,False,False
Nagu,Althea,1748029276,2024-06-21,2024-07-05,1,1,2.0,False,False
Topeka,Crash,1711474239,2023-11-10,2023-12-08,1,1,4.0,False,False
Topeka,Althea,1748029276,2024-06-21,2024-07-26,2,1,5.0,False,False
Topeka,Easy,1711474241,2023-11-10,2023-12-08,1,1,4.0,False,False
Topeka,The Way That It Was,1711474242,2023-11-10,2023-12-08,1,1,4.0,False,False
Topeka,All In,1711474237,2023-11-10,2023-12-08,1,1,4.0,False,False
Topeka,What Home Is,1711474234,2023-11-10,2023-12-08,1,0,4.0,False,False
Topeka,Cycles,1711474233,2023-11-10,2023-12-08,1,1,4.0,False,False
Topeka,Slipping Away,1711474243,2023-11-10,2023-12-08,1,1,4.0,False,False
Topeka,Holding On,1711474240,2023-11-10,2023-12-08,1,1,4.0,False,False
Topeka,Kid,1711474235,2023-11-10,2023-12-08,1,1,4.0,False,False
Georgetown,Althea,1748029276,2024-06-21,2024-07-26,1,1,5.0,False,False
Ames,Althea,1748029276,2024-06-21,2024-07-19,1,1,4.0,False,False
Concord,Althea,1748029276,2024-06-21,2024-06-21,2,2,0.0,False,True
Sturgis,Althea,1748029276,2024-06-21,2024-07-19,1,1,4.0,False,False
Selma,That Thing,1807227251,2025-03-21,2025-05-09,1,1,7.0,False,False
Bunbury,That Thing,1807227251,2025-03-21,2025-05-02,1,1,6.0,False,False
Bunbury,Breaking Me Down,1807227249,2025-04-25,2025-05-02,1,1,1.0,False,False
Nanaimo,That Thing,1807227251,2025-03-21,2025-04-25,1,1,5.0,False,False
Victorville,Breaking Me Down,1807227249,2025-04-25,2025-04-25,1,1,0.0,False,True
Victorville,That Thing,1807227251,2025-03-21,2025-04-25,1,1,5.0,False,False
Waldorf,That Thing,1807227251,2025-03-21,2025-04-25,1,1,5.0,False,False
Brussels,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Brussels,That Thing,1807227251,2025-03-21,2025-05-16,1,1,,True,False
Winnipeg,That Thing,1807227251,2025-03-21,2025-04-04,1,1,2.0,False,False
Winnipeg,Althea,1748029276,2024-06-21,2024-07-05,7,5,,True,False
Perth,Breaking Me Down,1807227249,2025-04-25,2025-05-02,1,1,1.0,False,False
Perth,Althea,1748029276,2024-06-21,2024-06-28,2,2,1.0,False,False
San José,Althea,1748029276,2024-06-21,2024-07-05,4,2,,True,False
Singapore,Althea,1748029276,2024-06-21,2024-06-28,2,2,1.0,False,False
Osage Beach,Althea,1748029276,2024-06-21,2024-07-05,1,1,,True,False
Palembang,Althea,1748029276,2024-06-21,2024-07-05,1,1,,True,False
Pottstown,Althea,1748029276,2024-06-21,2024-07-05,1,1,,True,False
Riverside,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Riverside,Althea,1748029276,2024-06-21,2024-06-21,3,3,0.0,False,True
Saint Joseph,Althea,1748029276,2024-06-21,2024-07-05,1,1,,True,False
Shijiazhuang,Althea,1748029276,2024-06-21,2024-07-05,1,1,,True,False
Sioux Falls,Althea,1748029276,2024-06-21,2024-06-21,1,1,0.0,False,True
Stamford,Cycles,1711474233,2023-11-10,2023-12-01,1,1,3.0,False,False
Stamford,Kid,1711474235,2023-11-10,2023-12-01,1,1,3.0,False,False
Stamford,Althea,1748029276,2024-06-21,2024-06-28,5,2,1.0,False,False
Swindon,Althea,1748029276,2024-06-21,2024-07-05,1,1,,True,False
Tembisa,Althea,1748029276,2024-06-21,2024-07-05,1,1,,True,False
Trois-Rivières,Althea,1748029276,2024-06-21,2024-07-05,1,1,,True,False
Urbana,Althea,1748029276,2024-06-21,2024-07-05,2,1,,True,False
Waterford,Althea,1748029276,2024-06-21,2024-07-05,2,1,,True,False
West Torrington,Althea,1748029276,2024-06-21,2024-07-05,1,1,,True,False
Wuhan,Althea,1748029276,2024-06-21,2024-07-05,1,1,,True,False
Allegan,Althea,1748029276,2024-06-21,2024-06-28,1,1,1.0,False,False
Amery,Althea,1748029276,2024-06-21,2024-06-28,1,1,1.0,False,False
Atlantic City,Althea,1748029276,2024-06-21,2024-06-28,1,1,1.0,False,False
Bowie,Althea,1748029276,2024-06-21,2024-06-28,1,1,1.0,False,False
Brandon,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Brattleboro,Althea,1748029276,2024-06-21,2024-06-28,2,2,,True,False
Katowice,Cycles,1711474233,2023-11-10,2024-01-26,1,1,11.0,False,False
Katowice,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Carmel,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Carmel,Breaking Me Down,1807227249,2025-04-25,2025-05-16,1,1,,True,False
Cheonan,Breaking Me Down,1807227249,2025-04-25,2025-05-09,1,1,2.0,False,False
Middletown,Breaking Me Down,1807227249,2025-04-25,2025-05-09,1,1,2.0,False,False
Perm,Breaking Me Down,1807227249,2025-04-25,2025-05-09,1,1,2.0,False,False
Belfast,That Thing,1807227251,2025-03-21,2025-04-04,1,1,2.0,False,False
Morgantown,That Thing,1807227251,2025-03-21,2025-04-04,1,1,2.0,False,False
Pécs,That Thing,1807227251,2025-03-21,2025-04-04,1,1,2.0,False,False
Manila,Althea,1748029276,2024-06-21,2024-08-16,1,1,8.0,False,False
Benoni,That Thing,1807227251,2025-03-21,2025-04-18,5,1,4.0,False,False
Biel/Bienne,That Thing,1807227251,2025-03-21,2025-04-18,1,1,4.0,False,False
Bismarck,That Thing,1807227251,2025-03-21,2025-04-18,1,1,4.0,False,False
Blacksburg,That Thing,1807227251,2025-03-21,2025-04-18,1,1,4.0,False,False
Bologna,That Thing,1807227251,2025-03-21,2025-04-18,1,1,4.0,False,False
Bonanza,That Thing,1807227251,2025-03-21,2025-04-18,1,1,4.0,False,False
Fort Lauderdale,That Thing,1807227251,2025-03-21,2025-04-18,1,1,4.0,False,False
Fort Lauderdale,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Johnson City,That Thing,1807227251,2025-03-21,2025-04-18,1,1,4.0,False,False
Johnson City,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Lewiston,That Thing,1807227251,2025-03-21,2025-04-18,1,1,4.0,False,False
Queensbury,That Thing,1807227251,2025-03-21,2025-04-18,1,1,4.0,False,False
Quimper,That Thing,1807227251,2025-03-21,2025-04-18,1,1,4.0,False,False
Rexburg,That Thing,1807227251,2025-03-21,2025-04-18,1,1,4.0,False,False
Santa Fe,That Thing,1807227251,2025-03-21,2025-04-18,1,1,4.0,False,False
Santa Fe,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Tauranga,That Thing,1807227251,2025-03-21,2025-04-18,1,0,4.0,False,False
The Villages,That Thing,1807227251,2025-03-21,2025-04-18,2,0,4.0,False,False
Durham,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Durham,Althea,1748029276,2024-06-21,2024-06-28,2,1,,True,False
Elche,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Fort Madison,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Frederick,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Heerenveen,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Leeds,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Leeds,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Loveland,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Malmö,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Marshalltown,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Missoula,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Missoula,Althea,1748029276,2024-06-21,2024-06-21,2,2,,True,False
Newburgh,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Palma,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Provo,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Provo,Althea,1748029276,2024-06-21,2024-06-21,2,2,,True,False
Rennes,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Sarnia,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Sherbrooke,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Thousand Oaks,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Thousand Oaks,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Toms River,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Toms River,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Wellington,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Ōita,That Thing,1807227251,2025-03-21,2025-04-11,1,1,3.0,False,False
Cathedral City,Althea,1748029276,2024-06-21,2024-06-28,2,2,,True,False
Saratoga Springs,Althea,1748029276,2024-06-21,2024-06-28,2,2,,True,False
Staunton,Althea,1748029276,2024-06-21,2024-06-28,2,2,,True,False
Winchester,Althea,1748029276,2024-06-21,2024-06-28,3,2,,True,False
Yuba City,Althea,1748029276,2024-06-21,2024-06-28,2,2,,True,False
Bucharest,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Cable,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Charlotte Amalie,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Chengdu,Althea,1748029276,2024-06-21,2024-06-21,1,1,0.0,False,True
Chesapeake Beach,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Cheyenne,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Clarksburg,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Corsicana,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Dubai,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Duluth,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Elkhorn,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Fayetteville,Althea,1748029276,2024-06-21,2024-06-21,2,1,0.0,False,True
Fortuna,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Gillette,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Grand Rapids,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Great Falls,Althea,1748029276,2024-06-21,2024-06-21,1,1,0.0,False,True
Greeley,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Green Bay,Althea,1748029276,2024-06-21,2024-06-21,1,1,0.0,False,True
Harrisonburg,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Hickory,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Indiana,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Ioánnina,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Jefferson City,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Ljubljana,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Lockport,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Ludington,Althea,1748029276,2024-06-21,2024-06-28,2,1,,True,False
Marquette,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Mitchell,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Morehead,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Nanning,Althea,1748029276,2024-06-21,2024-06-28,1,1,,True,False
Fredericton,All In,1711474237,2023-11-10,2023-12-22,1,1,6.0,False,False
South Kingstown,Althea,1748029276,2024-06-21,2024-06-28,2,0,,True,False
St. Catharines,Althea,1748029276,2024-06-21,2024-06-28,2,0,,True,False
Conway,Althea,1748029276,2024-06-21,2024-06-28,1,0,,True,False
Hagerstown,Althea,1748029276,2024-06-21,2024-06-28,1,0,,True,False
Ironville,Althea,1748029276,2024-06-21,2024-06-28,1,0,,True,False
Kennewick,Althea,1748029276,2024-06-21,2024-06-21,1,1,0.0,False,True
Dortmund,Althea,1748029276,2024-06-21,2024-06-21,2,1,,True,False
Grand Forks,Althea,1748029276,2024-06-21,2024-06-21,2,1,,True,False
Oxnard,Althea,1748029276,2024-06-21,2024-06-21,2,2,,True,False
Samsun,Althea,1748029276,2024-06-21,2024-06-21,2,1,,True,False
Waxahachie,Althea,1748029276,2024-06-21,2024-06-21,2,1,,True,False
Bangor,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Battle Creek,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Beaumont,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Beaver Dam,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Bedford,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Bengaluru,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Binghamton,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Brentwood,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Butler,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Clarksville,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Dnipro,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Elmira,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Fort Smith,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Genève,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Gniezno,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Goochland,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Grinnell,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Hannover,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Hermosillo,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Hsinchu,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Kamloops,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Laramie,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Luxembourg,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Medford,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Milton Keynes,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
New Richmond,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
North Adams,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Oak Island,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Parksville,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Pretoria,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Quezon City,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Rouses Point,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Rumford,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Saint George,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Saint Helena,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Santa Cruz,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Summerville,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Terrace,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Trenton,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Vernon,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Vilnius,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Virginia Beach,Althea,1748029276,2024-06-21,2024-06-21,1,1,,True,False
Orangeville,Cycles,1711474233,2023-11-10,2023-12-15,1,1,5.0,False,False
Baldwin,Althea,1748029276,2024-06-21,2024-08-09,1,1,7.0,False,False
High Point,Althea,1748029276,2024-06-21,2024-08-09,1,1,7.0,False,False
Revelstoke,Althea,1748029276,2024-06-21,2024-08-09,1,1,7.0,False,False
Florence,Althea,1748029276,2024-06-21,2024-08-02,1,1,6.0,False,False
Lincoln City,Althea,1748029276,2024-06-21,2024-08-02,1,1,6.0,False,False
Lake Charles,Althea,1748029276,2024-06-21,2024-08-16,1,1,8.0,False,False
