city,song,song_id,release_date,peak_date,peak_streams,peak_listeners,weeks_to_peak,is_still_growing,peaked_first_week
Boston,The Way That It Was,1711474242,2023-11-10,2023-11-10,1,0,0.0,False,True
Boston,Breaking Me Down,1807227249,2025-04-25,2025-05-02,2,0,1.0,False,False
Boston,Easy,1711474241,2023-11-10,2023-11-10,1,0,0.0,False,True
Des Moines,Althea,1748029276,2024-06-21,2024-09-06,1,0,11.0,False,False
Des Moines,Cycles,1711474233,2023-11-10,2024-05-17,1,0,27.0,False,False
Des Moines,That Thing,1807227251,2025-03-21,2025-04-11,2,0,3.0,False,False
San Jose,Althea,1748029276,2024-06-21,2024-06-21,17,0,0.0,False,True
San Jose,Holding On,1711474240,2023-11-10,2023-12-22,4,0,6.0,False,False
San Jose,That Thing,1807227251,2025-03-21,2025-03-28,5,0,1.0,False,False
San Jose,Cycles,1711474233,2023-11-10,2023-12-29,1,0,7.0,False,False
San Jose,What Home Is,1711474234,2023-11-10,2023-12-29,1,0,7.0,False,False
San Jose,Breaking Me Down,1807227249,2025-04-25,2025-05-02,1,0,1.0,False,False
Santa Rosa,Althea,1748029276,2024-06-21,2024-09-06,1,0,11.0,False,False
Santa Rosa,That Thing,1807227251,2025-03-21,2025-03-21,2,0,0.0,False,True
Syracuse,Althea,1748029276,2024-06-21,2024-06-21,8,0,0.0,False,True
Syracuse,That Thing,1807227251,2025-03-21,2025-03-28,2,0,1.0,False,False
Syracuse,Crash,1711474239,2023-11-10,2024-02-09,1,0,13.0,False,False
Syracuse,Holding On,1711474240,2023-11-10,2024-02-23,1,0,15.0,False,False
Amsterdam,Althea,1748029276,2024-06-21,2024-09-13,1,0,12.0,False,False
Amsterdam,That Thing,1807227251,2025-03-21,2025-04-04,2,0,2.0,False,False
Glasgow,Althea,1748029276,2024-06-21,2024-12-06,2,0,24.0,False,False
Glasgow,That Thing,1807227251,2025-03-21,2025-04-11,2,0,3.0,False,False
Oakland,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Worcester,Althea,1748029276,2024-06-21,2024-06-21,5,0,0.0,False,True
Worcester,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Worcester,Crash,1711474239,2023-11-10,2023-12-22,2,0,6.0,False,False
Worcester,The Way That It Was,1711474242,2023-11-10,2023-12-22,2,0,6.0,False,False
Worcester,All In,1711474237,2023-11-10,2023-12-22,2,0,6.0,False,False
Worcester,What Home Is,1711474234,2023-11-10,2023-12-22,2,0,6.0,False,False
Worcester,Easy,1711474241,2023-11-10,2023-12-22,1,0,6.0,False,False
Worcester,Cycles,1711474233,2023-11-10,2023-12-22,2,0,6.0,False,False
Worcester,Slipping Away,1711474243,2023-11-10,2023-12-22,1,0,6.0,False,False
Worcester,Holding On,1711474240,2023-11-10,2023-12-22,2,0,6.0,False,False
Worcester,Kid,1711474235,2023-11-10,2023-12-22,1,0,6.0,False,False
London,What Home Is,1711474234,2023-11-10,2024-07-05,1,0,34.0,False,False
London,Cycles,1711474233,2023-11-10,2024-07-05,1,0,34.0,False,False
London,That Thing,1807227251,2025-03-21,2025-04-04,5,0,2.0,False,False
London,Kid,1711474235,2023-11-10,2023-11-10,1,0,0.0,False,True
London,Althea,1748029276,2024-06-21,2024-07-12,11,0,3.0,False,False
London,The Way That It Was,1711474242,2023-11-10,2023-11-10,1,0,0.0,False,True
London,Slipping Away,1711474243,2023-11-10,2023-11-10,1,0,0.0,False,True
London,Crash,1711474239,2023-11-10,2023-11-10,1,0,0.0,False,True
London,All In,1711474237,2023-11-10,2024-07-05,1,0,34.0,False,False
London,Holding On,1711474240,2023-11-10,2023-11-10,1,0,0.0,False,True
London,Easy,1711474241,2023-11-10,2023-11-10,1,0,0.0,False,True
Indianapolis,That Thing,1807227251,2025-03-21,2025-03-28,3,0,1.0,False,False
Indianapolis,Althea,1748029276,2024-06-21,2024-06-21,3,0,0.0,False,True
Indianapolis,Cycles,1711474233,2023-11-10,2024-10-11,3,0,48.0,False,False
Indianapolis,Holding On,1711474240,2023-11-10,2023-11-10,1,0,0.0,False,True
Indianapolis,Easy,1711474241,2023-11-10,2023-11-10,1,0,0.0,False,True
Pittsburgh,That Thing,1807227251,2025-03-21,2025-03-21,5,0,0.0,False,True
Pittsburgh,Althea,1748029276,2024-06-21,2024-08-02,2,0,6.0,False,False
Springfield,Althea,1748029276,2024-06-21,2024-10-11,1,0,16.0,False,False
Springfield,Cycles,1711474233,2023-11-10,2024-06-21,1,0,32.0,False,False
Springfield,That Thing,1807227251,2025-03-21,2025-05-02,1,0,6.0,False,False
Springfield,Breaking Me Down,1807227249,2025-04-25,2025-05-02,1,0,1.0,False,False
Bratislava,Cycles,1711474233,2023-11-10,2024-03-15,1,0,18.0,False,False
Bratislava,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Helsinki,Althea,1748029276,2024-06-21,2024-06-21,3,0,0.0,False,True
Helsinki,That Thing,1807227251,2025-03-21,2025-03-28,2,0,1.0,False,False
Ithaca,Althea,1748029276,2024-06-21,2025-01-17,1,0,30.0,False,False
Anaheim,Althea,1748029276,2024-06-21,2025-01-17,2,0,30.0,False,False
Anaheim,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Anaheim,Breaking Me Down,1807227249,2025-04-25,2025-05-02,1,0,1.0,False,False
Edmonton,That Thing,1807227251,2025-03-21,2025-03-21,2,0,0.0,False,True
Edmonton,Althea,1748029276,2024-06-21,2024-07-12,5,0,3.0,False,False
Osaka,Kid,1711474235,2023-11-10,2023-12-29,1,0,7.0,False,False
Osaka,That Thing,1807227251,2025-03-21,2025-03-21,2,0,0.0,False,True
Osaka,Althea,1748029276,2024-06-21,2024-07-19,5,0,4.0,False,False
Osaka,All In,1711474237,2023-11-10,2023-12-22,1,0,6.0,False,False
Osaka,What Home Is,1711474234,2023-11-10,2024-08-16,1,0,40.0,False,False
Santiago,Crash,1711474239,2023-11-10,2024-08-23,1,0,41.0,False,False
Santiago,The Way That It Was,1711474242,2023-11-10,2024-08-23,1,0,41.0,False,False
Santiago,Slipping Away,1711474243,2023-11-10,2024-08-23,1,0,41.0,False,False
Santiago,What Home Is,1711474234,2023-11-10,2024-08-23,1,0,41.0,False,False
Santiago,Cycles,1711474233,2023-11-10,2024-08-23,1,0,41.0,False,False
Santiago,Kid,1711474235,2023-11-10,2024-08-23,1,0,41.0,False,False
Santiago,Althea,1748029276,2024-06-21,2024-08-23,1,0,9.0,False,False
Santiago,Holding On,1711474240,2023-11-10,2024-08-23,1,0,41.0,False,False
Santiago,Easy,1711474241,2023-11-10,2024-08-23,1,0,41.0,False,False
Santiago,All In,1711474237,2023-11-10,2024-08-23,1,0,41.0,False,False
Daytona Beach,What Home Is,1711474234,2023-11-10,2023-11-10,1,0,0.0,False,True
Daytona Beach,Althea,1748029276,2024-06-21,2025-03-21,1,0,39.0,False,False
Daytona Beach,Slipping Away,1711474243,2023-11-10,2023-11-10,1,0,0.0,False,True
Daytona Beach,That Thing,1807227251,2025-03-21,2025-03-21,2,0,0.0,False,True
Daytona Beach,Cycles,1711474233,2023-11-10,2023-11-10,1,0,0.0,False,True
Daytona Beach,Kid,1711474235,2023-11-10,2023-11-10,1,0,0.0,False,True
Daytona Beach,The Way That It Was,1711474242,2023-11-10,2025-03-21,2,0,71.0,False,False
Daytona Beach,Easy,1711474241,2023-11-10,2025-03-21,1,0,71.0,False,False
Daytona Beach,All In,1711474237,2023-11-10,2025-03-21,1,0,71.0,False,False
Daytona Beach,Crash,1711474239,2023-11-10,2023-11-10,1,0,0.0,False,True
Daytona Beach,Holding On,1711474240,2023-11-10,2023-11-10,1,0,0.0,False,True
Lisbon,Slipping Away,1711474243,2023-11-10,2025-03-14,4,0,70.0,False,False
Lisbon,That Thing,1807227251,2025-03-21,2025-03-21,2,0,0.0,False,True
Lisbon,The Way That It Was,1711474242,2023-11-10,2025-03-14,3,0,70.0,False,False
Lisbon,Kid,1711474235,2023-11-10,2025-03-14,3,0,70.0,False,False
Lisbon,Cycles,1711474233,2023-11-10,2025-03-14,3,0,70.0,False,False
Lisbon,What Home Is,1711474234,2023-11-10,2025-03-14,4,0,70.0,False,False
Lisbon,Easy,1711474241,2023-11-10,2025-03-14,3,0,70.0,False,False
Lisbon,All In,1711474237,2023-11-10,2025-03-14,3,0,70.0,False,False
Lisbon,Crash,1711474239,2023-11-10,2025-03-14,3,0,70.0,False,False
Lisbon,Holding On,1711474240,2023-11-10,2025-03-14,3,0,70.0,False,False
Lisbon,Althea,1748029276,2024-06-21,2025-03-07,1,0,37.0,False,False
St. Louis,What Home Is,1711474234,2023-11-10,2023-11-17,2,0,1.0,False,False
St. Louis,That Thing,1807227251,2025-03-21,2025-03-21,3,0,0.0,False,True
St. Louis,Cycles,1711474233,2023-11-10,2023-11-17,2,0,1.0,False,False
St. Louis,Althea,1748029276,2024-06-21,2024-06-21,15,0,0.0,False,True
St. Louis,The Way That It Was,1711474242,2023-11-10,2023-11-17,1,0,1.0,False,False
St. Louis,Holding On,1711474240,2023-11-10,2023-11-24,1,0,2.0,False,False
St. Louis,Kid,1711474235,2023-11-10,2023-11-17,1,0,1.0,False,False
St. Louis,Crash,1711474239,2023-11-10,2023-11-17,1,0,1.0,False,False
St. Louis,All In,1711474237,2023-11-10,2023-11-24,1,0,2.0,False,False
St. Louis,Slipping Away,1711474243,2023-11-10,2023-11-17,1,0,1.0,False,False
St. Louis,Easy,1711474241,2023-11-10,2023-11-17,1,0,1.0,False,False
Orlando,Althea,1748029276,2024-06-21,2024-06-21,4,0,0.0,False,True
Orlando,That Thing,1807227251,2025-03-21,2025-03-28,6,0,1.0,False,False
Orlando,The Way That It Was,1711474242,2023-11-10,2023-11-17,1,0,1.0,False,False
Orlando,Holding On,1711474240,2023-11-10,2023-11-17,2,0,1.0,False,False
Orlando,Kid,1711474235,2023-11-10,2023-11-17,1,0,1.0,False,False
Orlando,All In,1711474237,2023-11-10,2023-11-17,1,0,1.0,False,False
Orlando,Slipping Away,1711474243,2023-11-10,2023-11-17,1,0,1.0,False,False
Orlando,Easy,1711474241,2023-11-10,2023-11-17,1,0,1.0,False,False
Orlando,Cycles,1711474233,2023-11-10,2025-01-31,1,0,64.0,False,False
Orlando,Crash,1711474239,2023-11-10,2023-11-17,1,0,1.0,False,False
Kingston Upon Hull,What Home Is,1711474234,2023-11-10,2023-11-10,2,0,0.0,False,True
Kingston Upon Hull,Cycles,1711474233,2023-11-10,2023-11-10,2,0,0.0,False,True
Kingston Upon Hull,Kid,1711474235,2023-11-10,2023-11-10,1,0,0.0,False,True
Kingston Upon Hull,The Way That It Was,1711474242,2023-11-10,2023-11-10,1,0,0.0,False,True
Kingston Upon Hull,Slipping Away,1711474243,2023-11-10,2023-11-10,3,0,0.0,False,True
Kingston Upon Hull,Crash,1711474239,2023-11-10,2023-11-10,2,0,0.0,False,True
Kingston Upon Hull,All In,1711474237,2023-11-10,2023-11-10,1,0,0.0,False,True
Kingston Upon Hull,Holding On,1711474240,2023-11-10,2023-11-10,2,0,0.0,False,True
Kingston Upon Hull,Easy,1711474241,2023-11-10,2023-11-10,2,0,0.0,False,True
Las Vegas,What Home Is,1711474234,2023-11-10,2023-11-10,3,0,0.0,False,True
Las Vegas,All In,1711474237,2023-11-10,2023-11-10,2,0,0.0,False,True
Las Vegas,That Thing,1807227251,2025-03-21,2025-03-28,3,0,1.0,False,False
Las Vegas,Cycles,1711474233,2023-11-10,2023-11-10,3,0,0.0,False,True
Las Vegas,Kid,1711474235,2023-11-10,2023-11-10,4,0,0.0,False,True
Las Vegas,Crash,1711474239,2023-11-10,2023-11-10,2,0,0.0,False,True
Las Vegas,Althea,1748029276,2024-06-21,2024-07-19,3,0,4.0,False,False
Las Vegas,Easy,1711474241,2023-11-10,2024-04-12,1,0,22.0,False,False
Las Vegas,Holding On,1711474240,2023-11-10,2023-11-10,2,0,0.0,False,True
Raleigh,What Home Is,1711474234,2023-11-10,2023-11-10,1,0,0.0,False,True
Raleigh,Cycles,1711474233,2023-11-10,2023-11-10,1,0,0.0,False,True
Raleigh,Kid,1711474235,2023-11-10,2023-11-10,1,0,0.0,False,True
Raleigh,The Way That It Was,1711474242,2023-11-10,2023-11-10,1,0,0.0,False,True
Raleigh,Slipping Away,1711474243,2023-11-10,2023-11-10,1,0,0.0,False,True
Raleigh,Crash,1711474239,2023-11-10,2023-11-10,1,0,0.0,False,True
Raleigh,That Thing,1807227251,2025-03-21,2025-03-28,3,0,1.0,False,False
Raleigh,All In,1711474237,2023-11-10,2023-11-10,1,0,0.0,False,True
Raleigh,Holding On,1711474240,2023-11-10,2023-11-10,1,0,0.0,False,True
Raleigh,Easy,1711474241,2023-11-10,2023-11-10,1,0,0.0,False,True
Saint George's,What Home Is,1711474234,2023-11-10,2023-11-10,1,0,0.0,False,True
Saint George's,Cycles,1711474233,2023-11-10,2023-11-10,1,0,0.0,False,True
Saint George's,Kid,1711474235,2023-11-10,2023-11-10,1,0,0.0,False,True
Saint George's,The Way That It Was,1711474242,2023-11-10,2023-11-10,1,0,0.0,False,True
Saint George's,Slipping Away,1711474243,2023-11-10,2023-11-10,1,0,0.0,False,True
Saint George's,Crash,1711474239,2023-11-10,2023-11-10,1,0,0.0,False,True
Saint George's,All In,1711474237,2023-11-10,2023-11-10,1,0,0.0,False,True
Saint George's,Holding On,1711474240,2023-11-10,2023-11-10,1,0,0.0,False,True
Saint George's,Easy,1711474241,2023-11-10,2023-11-10,1,0,0.0,False,True
South Bend,The Way That It Was,1711474242,2023-11-10,2023-11-10,1,0,0.0,False,True
South Bend,Holding On,1711474240,2023-11-10,2023-11-10,2,0,0.0,False,True
South Bend,Easy,1711474241,2023-11-10,2023-11-10,1,0,0.0,False,True
Bend,Althea,1748029276,2024-06-21,2025-03-14,1,0,38.0,False,False
Bend,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Fort Worth,Althea,1748029276,2024-06-21,2025-01-31,1,0,32.0,False,False
Fort Worth,That Thing,1807227251,2025-03-21,2025-03-21,2,0,0.0,False,True
Fort Worth,Easy,1711474241,2023-11-10,2023-12-01,1,0,3.0,False,False
Fort Worth,Kid,1711474235,2023-11-10,2024-06-14,3,0,31.0,False,False
Fort Worth,All In,1711474237,2023-11-10,2024-06-14,1,0,31.0,False,False
Fort Worth,What Home Is,1711474234,2023-11-10,2024-06-14,2,0,31.0,False,False
Milan,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Omaha,Althea,1748029276,2024-06-21,2024-06-21,7,0,0.0,False,True
Omaha,Kid,1711474235,2023-11-10,2024-06-14,1,0,31.0,False,False
Omaha,What Home Is,1711474234,2023-11-10,2024-06-14,2,0,31.0,False,False
San Francisco,Althea,1748029276,2024-06-21,2024-06-21,6,0,0.0,False,True
San Francisco,That Thing,1807227251,2025-03-21,2025-04-11,4,0,3.0,False,False
Bridgeport,What Home Is,1711474234,2023-11-10,2024-06-07,1,0,30.0,False,False
Bridgeport,Cycles,1711474233,2023-11-10,2025-03-07,2,0,69.0,False,False
Bridgeport,The Way That It Was,1711474242,2023-11-10,2024-03-22,1,0,19.0,False,False
Bridgeport,Slipping Away,1711474243,2023-11-10,2024-03-22,1,0,19.0,False,False
Bridgeport,Crash,1711474239,2023-11-10,2024-03-22,2,0,19.0,False,False
Madison,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Madison,Althea,1748029276,2024-06-21,2024-06-21,2,0,0.0,False,True
Porto,What Home Is,1711474234,2023-11-10,2025-03-14,1,0,70.0,False,False
Porto,All In,1711474237,2023-11-10,2025-03-14,1,0,70.0,False,False
Haifa,Easy,1711474241,2023-11-10,2024-05-17,1,0,27.0,False,False
Haifa,Slipping Away,1711474243,2023-11-10,2024-05-17,1,0,27.0,False,False
Haifa,All In,1711474237,2023-11-10,2024-05-17,1,0,27.0,False,False
Haifa,Kid,1711474235,2023-11-10,2024-05-17,1,0,27.0,False,False
Haifa,Holding On,1711474240,2023-11-10,2024-05-17,1,0,27.0,False,False
Haifa,The Way That It Was,1711474242,2023-11-10,2024-05-17,1,0,27.0,False,False
Haifa,What Home Is,1711474234,2023-11-10,2024-05-17,1,0,27.0,False,False
Haifa,Crash,1711474239,2023-11-10,2024-05-17,1,0,27.0,False,False
Rochester,What Home Is,1711474234,2023-11-10,2023-11-10,1,0,0.0,False,True
Rochester,Cycles,1711474233,2023-11-10,2023-11-17,1,0,1.0,False,False
Rochester,That Thing,1807227251,2025-03-21,2025-03-28,6,0,1.0,False,False
Rochester,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Rochester,Breaking Me Down,1807227249,2025-04-25,2025-05-02,1,0,1.0,False,False
Rochester,Holding On,1711474240,2023-11-10,2023-11-10,1,0,0.0,False,True
Tacoma,That Thing,1807227251,2025-03-21,2025-04-04,3,0,2.0,False,False
Tacoma,Althea,1748029276,2024-06-21,2024-06-21,5,0,0.0,False,True
Asheville,That Thing,1807227251,2025-03-21,2025-03-28,3,0,1.0,False,False
Brisbane,Althea,1748029276,2024-06-21,2024-06-21,2,0,0.0,False,True
Brisbane,That Thing,1807227251,2025-03-21,2025-03-28,2,0,1.0,False,False
Cape Coral,Cycles,1711474233,2023-11-10,2024-03-22,1,0,19.0,False,False
Cape Coral,The Way That It Was,1711474242,2023-11-10,2024-03-22,1,0,19.0,False,False
Cape Coral,That Thing,1807227251,2025-03-21,2025-03-28,7,0,1.0,False,False
Cape Coral,Breaking Me Down,1807227249,2025-04-25,2025-05-02,1,0,1.0,False,False
Christchurch,That Thing,1807227251,2025-03-21,2025-03-28,2,0,1.0,False,False
Cleveland,That Thing,1807227251,2025-03-21,2025-03-28,3,0,1.0,False,False
Cleveland,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Columbus,That Thing,1807227251,2025-03-21,2025-03-21,2,0,0.0,False,True
Columbus,Althea,1748029276,2024-06-21,2024-06-21,5,0,0.0,False,True
Kelowna,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Kelowna,That Thing,1807227251,2025-03-21,2025-03-28,2,0,1.0,False,False
Lansing,That Thing,1807227251,2025-03-21,2025-03-28,2,0,1.0,False,False
Lansing,Althea,1748029276,2024-06-21,2024-07-12,2,0,3.0,False,False
Mesa,That Thing,1807227251,2025-03-21,2025-03-28,3,0,1.0,False,False
Mesa,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Sacramento,What Home Is,1711474234,2023-11-10,2023-11-17,2,0,1.0,False,False
Sacramento,That Thing,1807227251,2025-03-21,2025-04-25,4,0,5.0,False,False
Sacramento,Cycles,1711474233,2023-11-10,2023-11-17,2,0,1.0,False,False
Sacramento,The Way That It Was,1711474242,2023-11-10,2023-11-17,1,0,1.0,False,False
Sacramento,Holding On,1711474240,2023-11-10,2023-11-17,1,0,1.0,False,False
Sacramento,All In,1711474237,2023-11-10,2023-11-17,1,0,1.0,False,False
Sacramento,Althea,1748029276,2024-06-21,2024-06-21,6,0,0.0,False,True
Sacramento,Slipping Away,1711474243,2023-11-10,2023-11-17,1,0,1.0,False,False
Sacramento,Crash,1711474239,2023-11-10,2023-11-17,1,0,1.0,False,False
Sacramento,Kid,1711474235,2023-11-10,2025-04-18,1,0,75.0,False,False
Wichita,That Thing,1807227251,2025-03-21,2025-03-28,3,0,1.0,False,False
Wichita,Althea,1748029276,2024-06-21,2024-06-21,3,0,0.0,False,True
Wilmington,Althea,1748029276,2024-06-21,2024-07-12,3,0,3.0,False,False
Wilmington,That Thing,1807227251,2025-03-21,2025-04-11,2,0,3.0,False,False
Auckland,That Thing,1807227251,2025-03-21,2025-04-18,1,0,4.0,False,False
Auckland,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Bakersfield,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Barnstable,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Barnstable,That Thing,1807227251,2025-03-21,2025-03-28,3,0,1.0,False,False
Bayonne,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Bemidji,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Boise,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Boise,Althea,1748029276,2024-06-21,2024-06-21,4,0,0.0,False,True
Bordeaux,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Boulder,Althea,1748029276,2024-06-21,2024-06-21,4,0,,True,False
Boulder,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Cape Town,That Thing,1807227251,2025-03-21,2025-04-11,2,0,3.0,False,False
Cape Town,Althea,1748029276,2024-06-21,2024-06-21,2,0,0.0,False,True
Charleroi,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Charleston,Crash,1711474239,2023-11-10,2024-11-08,1,0,52.0,False,False
Charleston,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Charleston,Easy,1711474241,2023-11-10,2024-11-08,1,0,52.0,False,False
Charleston,Holding On,1711474240,2023-11-10,2024-11-08,1,0,52.0,False,False
Charleston,That Thing,1807227251,2025-03-21,2025-03-28,3,0,1.0,False,False
Chowchilla,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Circleville,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Cookeville,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Crawfordsville,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Dublin,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Dublin,Althea,1748029276,2024-06-21,2024-08-16,1,0,8.0,False,False
Edinburgh,Althea,1748029276,2024-06-21,2024-07-26,1,0,5.0,False,False
Fort Wayne,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Frankfurt Am Main,Althea,1748029276,2024-06-21,2024-06-21,7,0,0.0,False,True
Frankfurt Am Main,Cycles,1711474233,2023-11-10,2024-06-21,1,0,32.0,False,False
Frankfurt Am Main,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Gastonia,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Gastonia,That Thing,1807227251,2025-03-21,2025-04-25,1,0,5.0,False,False
Gordon,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Hendersonville,That Thing,1807227251,2025-03-21,2025-03-28,2,0,1.0,False,False
Jacksonville,Althea,1748029276,2024-06-21,2024-06-21,14,0,0.0,False,True
Jacksonville,Breaking Me Down,1807227249,2025-04-25,2025-05-02,1,0,1.0,False,False
Jacksonville,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Joliette,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Kaohsiung,That Thing,1807227251,2025-03-21,2025-03-28,2,0,1.0,False,False
Kaohsiung,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Knoxville,Althea,1748029276,2024-06-21,2024-11-01,1,0,19.0,False,False
Knoxville,That Thing,1807227251,2025-03-21,2025-04-18,1,0,4.0,False,False
Lake Butler,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Lausanne,That Thing,1807227251,2025-03-21,2025-03-21,2,0,0.0,False,True
Lausanne,Althea,1748029276,2024-06-21,2024-08-16,3,0,8.0,False,False
Leesburg,What Home Is,1711474234,2023-11-10,2023-11-10,1,0,0.0,False,True
Leesburg,Cycles,1711474233,2023-11-10,2023-11-10,1,0,0.0,False,True
Leesburg,Slipping Away,1711474243,2023-11-10,2023-11-10,1,0,0.0,False,True
Leesburg,Crash,1711474239,2023-11-10,2023-11-10,1,0,0.0,False,True
Leesburg,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Leesburg,All In,1711474237,2023-11-10,2023-11-10,1,0,0.0,False,True
Leuven,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Lexington-Fayette,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Los Mochis,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Lubbock,That Thing,1807227251,2025-03-21,2025-03-21,2,0,0.0,False,True
Lubbock,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Melbourne,Althea,1748029276,2024-06-21,2024-07-12,3,0,3.0,False,False
Melbourne,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Memphis,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Memphis,Breaking Me Down,1807227249,2025-04-25,2025-05-02,1,0,1.0,False,False
Memphis,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Minato,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Montgomery,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Montgomery,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Newmarket,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Newmarket,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Oak Harbor,Breaking Me Down,1807227249,2025-04-25,2025-05-02,1,0,1.0,False,False
Oak Harbor,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Oldenburg,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Oldenburg,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Ottawa,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Ottawa,Crash,1711474239,2023-11-10,2023-12-15,1,0,5.0,False,False
Ottawa,The Way That It Was,1711474242,2023-11-10,2023-12-15,1,0,5.0,False,False
Ottawa,All In,1711474237,2023-11-10,2023-12-15,1,0,5.0,False,False
Ottawa,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Ottawa,What Home Is,1711474234,2023-11-10,2023-12-15,1,0,5.0,False,False
Ottawa,Easy,1711474241,2023-11-10,2023-12-15,1,0,5.0,False,False
Ottawa,Cycles,1711474233,2023-11-10,2023-12-15,1,0,5.0,False,False
Ottawa,Holding On,1711474240,2023-11-10,2023-12-15,1,0,5.0,False,False
Ottawa,Kid,1711474235,2023-11-10,2023-12-15,1,0,5.0,False,False
Phoenix,That Thing,1807227251,2025-03-21,2025-04-11,2,0,3.0,False,False
Phoenix,The Way That It Was,1711474242,2023-11-10,2025-04-25,1,0,76.0,False,False
Phoenix,Althea,1748029276,2024-06-21,2024-06-21,8,0,0.0,False,True
Phoenix,Slipping Away,1711474243,2023-11-10,2025-04-25,1,0,76.0,False,False
Phoenix,Breaking Me Down,1807227249,2025-04-25,2025-04-25,1,0,0.0,False,True
Phoenix,Holding On,1711474240,2023-11-10,2025-04-25,1,0,76.0,False,False
Phoenix,Easy,1711474241,2023-11-10,2025-04-25,1,0,76.0,False,False
Phoenix,What Home Is,1711474234,2023-11-10,2024-06-21,1,0,32.0,False,False
Port Saint Lucie,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Poznań,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Poznań,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Québec,That Thing,1807227251,2025-03-21,2025-03-28,3,0,1.0,False,False
Red Deer,Althea,1748029276,2024-06-21,2024-08-23,2,0,9.0,False,False
Red Deer,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Richmond,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Richmond,Cycles,1711474233,2023-11-10,2025-02-07,1,0,65.0,False,False
Richmond,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
